435	еблоторговли	еблоторговля	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1384.417#1384.756
436	#смеются#	#смеются#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1384.756#1385.096
437	как	как	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1385.23#1385.577
438	бы	бы	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1385.577#1385.924
439	наряжаться	наряжаться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1385.924#1386.271
440	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1386.271#1386.618
441	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1386.618#1386.965
442	просто	просто	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1386.965#1387.312
443	многие	многий	PRON	_	Case=Nom|Gender=Neut|Number=Plur|Person=3	_	_	_	@aok1990m-words#@aok1990m#1387.312#1387.659
444	из	из	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1387.659#1388.006
445	ряда	ряд	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1388.006#1388.353
446	вон	вон	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1388.353#1388.7
447	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1388.7#1389.047
448	наряжаются	наряжаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1389.047#1389.394
449	нахуй	нахуй	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1389.394#1389.741
450	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@aok1990m-words#@aok1990m#1389.741#1390.088
451	надо	надо	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1390.088#1390.435
452	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1390.435#1390.782
453	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1390.782#1391.129
454	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1391.129#1391.476
455	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1391.476#1391.823
456	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1391.823#1392.17
457	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1392.17#1392.517
458	для	для	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1392.517#1392.864
459	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1392.864#1393.23
460	#смеется#	#смеется#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1394.884#1396.173
461	угу	угу	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1413.076#1413.249
462	сводил	сводить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1415.923#1416.499
463	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1418.884#1419.194
464	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1419.194#1419.504
465	вчера	вчера	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1419.504#1419.814
466	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@aok1990m-words#@aok1990m#1419.814#1420.124
467	мастерили	мастерить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1420.124#1420.434
468	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1420.434#1420.744
469	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1420.744#1421.057
470	сводил	сводить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1423.23#1423.942
471	сводил	сводить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1425.115#1425.846
472	#смеется#	#смеется#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1426.557#1427.865
473	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1428.307#1428.691
474	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1428.691#1429.075
475	сводил	сводить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1429.075#1429.461
476	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1430.365#1430.666
477	полтора	полтора	NUM	_	Case=Acc|Gender=Masc	_	_	_	@aok1990m-words#@aok1990m#1430.666#1430.967
478	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1430.967#1431.268
479	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1431.268#1431.569
480	только	только	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1431.569#1431.87
481	сводил	сводить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1431.87#1432.171
482	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1432.171#1432.472
483	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1432.472#1432.773
484	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1432.773#1433.074
485	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1433.074#1433.375
486	другие	другой	DET	_	Case=Acc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1433.375#1433.676
487	дни	день	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1433.676#1433.977
488	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1433.977#1434.278
489	особо	особо	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1434.278#1434.579
490	отличаются	отличаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1434.579#1434.884
491	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1434.903#1435.403
492	просыпаюсь	просыпаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1435.403#1435.903
493	от	от	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1436.326#1436.603
494	семи	семь	NUM	_	Case=Gen	_	_	_	@aok1990m-words#@aok1990m#1436.603#1436.88
495	до	до	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1436.88#1437.157
496	десяти	десять	NUM	_	Case=Gen	_	_	_	@aok1990m-words#@aok1990m#1437.157#1437.434
497	утра	утро	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1437.434#1437.711
498	где-то	где-то	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1437.711#1437.988
499	но	но	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1437.988#1438.265
500	при	при	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1438.265#1438.542
501	хуевом	хуевый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1438.542#1438.819
502	раскладе	расклад	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1438.819#1439.096
503	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1439.096#1439.373
504	десять	десять	NUM	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1439.373#1439.65
505	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1439.65#1439.927
506	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1439.927#1440.204
507	одиннадцать	одиннадцать	NUM	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1440.204#1440.481
508	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1440.481#1440.758
509	при	при	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1440.758#1441.035
510	хорошем	хороший	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1441.035#1441.312
511	раскладе	расклад	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1441.312#1441.589
512	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1441.589#1441.866
513	шесть	шесть	NUM	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1441.866#1442.143
514	семь	семь	NUM	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1442.143#1442.42
515	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1442.42#1442.697
516	встаю	встать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1442.697#1442.974
517	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1442.974#1443.251
518	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1443.251#1443.528
519	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1443.528#1443.805
520	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1443.805#1444.082
521	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1444.082#1444.384
522	полчаса	полчаса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1444.923#1445.298
523	посидеть	посидеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1445.298#1445.673
524	поковыряться	поковыряться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1445.673#1446.048
525	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1446.048#1446.423
526	телефоне	телефон	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1446.423#1446.798
527	посмотреть	посмотреть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1446.798#1447.173
528	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1447.173#1447.548
529	чё	что	NOUN	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1447.548#1447.923
530	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1447.923#1448.298
531	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1448.298#1448.673
532	кто	кто	PRON	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1448.673#1449.048
533	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1449.048#1449.423
534	что	что	PRON	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1449.423#1449.798
535	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1449.798#1450.173
536	написал	написать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1450.173#1450.548
537	вдруг	вдруг	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1450.548#1450.923
538	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1450.923#1451.298
539	по	по	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1451.298#1451.673
540	работе	работа	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1451.673#1452.048
541	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1452.048#1452.423
542	что-то	что-то	PRON	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1452.423#1452.798
543	заметить	заметить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1452.798#1453.173
544	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1453.173#1453.548
545	зачистить	зачистить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1453.548#1453.923
546	всякую	всякий	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1453.923#1454.298
547	хуйню	хуйня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1454.298#1454.673
548	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1454.769#1455.199
549	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1455.199#1455.629
550	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1455.629#1456.059
551	еще	еще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1456.059#1456.489
552	зачищаю	зачищать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1456.489#1456.919
553	всякую	всякий	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1456.919#1457.349
554	хуету	хуета	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1457.349#1457.779
555	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1457.779#1458.209
556	соцсетях	соцсеть	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1458.209#1458.639
557	сам	сам	PRON	_	Case=Nom	_	_	_	@aok1990m-words#@aok1990m#1458.639#1459.076
558	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1461.249#1461.582
559	типа	типа	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1461.582#1461.915
560	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1461.915#1462.249
561	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1462.692#1463.079
562	блокирую	блокировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1463.079#1463.466
563	людей	человек	NOUN	_	Animacy=Anim|Case=Acc|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1463.466#1463.853
564	по	по	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1463.853#1464.24
565	пачкам	пачка	NOUN	_	Animacy=Inan|Case=Dat|Gender-Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1464.24#1464.627
566	пачками	пачка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1464.627#1465.014
567	блять	блять	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1465.014#1465.403
568	и	и	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1466.365#1466.58
569	вот	вот	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1466.58#1466.795
570	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1466.795#1467.01
571	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1467.01#1467.225
572	полчаса	полчаса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1467.225#1467.44
573	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1467.44#1467.655
574	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1467.655#1467.87
575	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1467.87#1468.085
576	уходит	уходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1468.085#1468.3
577	на	на	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1468.3#1468.515
578	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1468.515#1468.73
579	поковыряться	поковыряться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@aok1990m-words#@aok1990m#1468.73#1468.945
580	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1468.945#1469.16
581	себя	себя	PRON	_	Case=Acc	_	_	_	@aok1990m-words#@aok1990m#1469.16#1469.375
582	прийти	прийти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1469.375#1469.59
583	там	там	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1469.59#1469.805
584	разминочку	разминочка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1469.805#1470.02
585	и	и	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1470.02#1470.235
586	всё	всё	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1470.235#1470.45
587	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1470.45#1470.665
588	студию	студия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1470.665#1470.884
589	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1473.769#1473.992
590	у	у	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1473.992#1474.215
591	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1474.215#1474.438
592	дома	дома	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1474.438#1474.661
593	студия	студия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1474.661#1474.884
594	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1474.884#1475.107
595	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1475.107#1475.33
596	подвале	подвал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1475.33#1475.557
597	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1476.307#1476.711
598	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1478.173#1478.653
599	#угукает#	#угукает#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.48#1481.638
600	#в#	#в#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.638#1481.796
601	#знак#	#знак#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.796#1481.954
602	#подтверждения#	#подтверждения#	_	_	_	_	_	_	@aok1990m-words#@aok1990m#1481.954#1482.115
603	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1482.846#1483.103
604	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1483.103#1483.36
605	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1483.36#1483.617
606	вот	вот	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1483.617#1483.874
607	крайний	крайний	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1483.874#1484.131
608	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1484.131#1484.388
609	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1484.388#1484.645
610	до	до	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1484.645#1484.902
611	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1484.902#1485.159
612	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1485.159#1485.416
613	когда	когда	SCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1485.416#1485.673
614	полтора	полтора	NUM	_	Case=Gen|Gender=Masc	_	_	_	@aok1990m-words#@aok1990m#1485.673#1485.93
615	месяца	месяц	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1485.93#1486.187
616	назад	назад	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1486.187#1486.444
617	или	или	CCONJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1486.444#1486.701
618	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1486.701#1486.958
619	назад	назад	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1486.958#1487.215
620	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1487.215#1487.472
621	на	на	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1487.472#1487.729
622	газе	газ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1487.729#1487.986
623	для	для	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1487.986#1488.243
624	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1488.243#1488.5
625	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1488.5#1488.757
626	ну	ну	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1488.757#1489.014
627	очень	очень	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.014#1489.271
628	долго	долго	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.271#1489.528
629	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.528#1489.785
630	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1489.785#1490.057
631	ооо	ооо	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1493.192#1493.807
632	уф	уф	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1493.807#1494.422
633	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@aok1990m-words#@aok1990m#1494.422#1495.037
634	не	не	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1495.037#1495.652
635	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1495.652#1496.267
636	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1496.267#1496.882
637	ммм	ммм	INTJ	_	_	_	_	_	@aok1990m-words#@aok1990m#1496.882#1497.497
638	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1497.497#1498.115
639	да	да	PART	_	_	_	_	_	@aok1990m-words#@aok1990m#1499.519#1499.951
640	конечно	конечно	ADV	_	_	_	_	_	@aok1990m-words#@aok1990m#1499.951#1500.384
641	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1500.673#1500.968
642	павлодаре	Павлодар	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1500.968#1501.263
643	в	в	ADP	_	_	_	_	_	@aok1990m-words#@aok1990m#1501.263#1501.558
644	павлодаре	Павлодар	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1501.558#1501.853
645	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1501.853#1502.148
646	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@aok1990m-words#@aok1990m#1502.148#1502.443
647	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1502.443#1502.738
648	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@aok1990m-words#@aok1990m#1502.738#1503.033
649	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1503.033#1503.328
650	/	/	PUNCT	_	_	_	_	_	@aok1990m-words#@aok1990m#1503.328#1503.623
651	бывало	бывать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aok1990m-words#@aok1990m#1503.623#1503.918
652	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@aok1990m-words#@aok1990m#1503.918#1504.213
653	недели	неделя	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@aok1990m-words#@aok1990m#1504.213#1504.519
